Ruta,Label
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (666).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (13).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (396).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (293).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (248).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (63).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (925).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (766).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (838).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (700).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (537).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (684).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (471).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (419).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (464).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (162).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (312).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (47).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (125).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (840).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (425).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (429).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (570).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (790).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (51).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (601).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (948).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (918).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (970).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (219).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (647).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (801).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (476).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (437).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (797).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (126).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (99).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (836).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (593).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (893).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (148).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (470).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (301).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (336).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (467).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (82).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (595).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (634).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (137).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (850).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (397).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (133).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (639).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (816).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (743).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (35).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (590).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (93).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (847).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (520).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (245).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (972).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (210).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (532).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (280).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (344).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (111).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (88).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (968).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (196).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (805).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (343).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (555).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (395).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (914).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (951).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (730).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (4).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (513).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (104).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (644).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (526).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (685).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (625).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (12).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (346).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (155).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (849).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (440).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (107).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (515).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (940).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (983).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (458).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (722).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (714).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (615).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (227).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (117).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (536).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (794).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (390).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (406).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (980).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (528).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (848).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (710).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (169).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (628).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (52).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (18).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (279).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (857).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (900).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (572).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (497).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (337).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (114).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (275).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (53).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (755).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (64).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (588).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (3).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (367).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (260).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (890).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (57).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (345).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (971).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (200).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (709).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (626).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (21).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (856).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (891).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (446).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (339).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (976).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (721).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (156).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (187).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (24).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (342).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (199).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (585).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (916).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (824).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (514).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (511).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (239).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (701).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (450).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (60).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (308).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (932).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (652).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (356).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (365).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (529).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (636).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (316).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (906).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (71).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (106).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (256).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (8).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (912).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (488).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (152).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (241).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (780).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (427).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (735).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (69).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (922).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (422).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (193).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (764).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (851).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (211).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (878).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (682).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (348).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (719).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (123).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (101).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (937).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (452).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (321).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (989).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (800).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (699).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (434).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (517).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (307).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (190).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (10).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (22).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (573).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (369).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (462).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (453).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (994).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (740).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (897).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (807).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (723).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (973).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (629).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (882).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (282).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (825).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (745).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (202).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot\image (992).JPG",Pepper_spot
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___healthy\image (678).JPG",Pepper_healthy
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___healthy\image (1288).JPG",Pepper_healthy
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___healthy\image (778).JPG",Pepper_healthy
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___healthy\image (3).JPG",Pepper_healthy
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___healthy\image (509).JPG",Pepper_healthy
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___healthy\image (586).JPG",Pepper_healthy
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___healthy\image (828).JPG",Pepper_healthy
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___healthy\image (1277).JPG",Pepper_healthy
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___healthy\image (306).JPG",Pepper_healthy
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___healthy\image (82).JPG",Pepper_healthy
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___healthy\image (1077).JPG",Pepper_healthy
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___healthy\image (866).JPG",Pepper_healthy
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___healthy\image (995).JPG",Pepper_healthy
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___healthy\image (439).JPG",Pepper_healthy
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___healthy\image (688).JPG",Pepper_healthy
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___healthy\image (726).JPG",Pepper_healthy
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___healthy\image (843).JPG",Pepper_healthy
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___healthy\image (753).JPG",Pepper_healthy
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___healthy\image (84).JPG",Pepper_healthy
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___healthy\image (713).JPG",Pepper_healthy
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___healthy\image (352).JPG",Pepper_healthy
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___healthy\image (1360).JPG",Pepper_healthy
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___healthy\image (303).JPG",Pepper_healthy
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___healthy\image (1339).JPG",Pepper_healthy
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___healthy\image (852).JPG",Pepper_healthy
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___healthy\image (214).JPG",Pepper_healthy
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___healthy\image (1026).JPG",Pepper_healthy
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___healthy\image (1264).JPG",Pepper_healthy
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___healthy\image (388).JPG",Pepper_healthy
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___healthy\image (1250).JPG",Pepper_healthy
"Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___healthy\image (752).JPG",Pepper_healthy
