Ruta,Label
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (4284).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (3004).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (940).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (231).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (3962).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (1064).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (1087).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (1188).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (685).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (3939).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (2642).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (3321).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (5245).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (5488).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (1242).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (4963).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (5493).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (1184).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (626).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (1796).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (5470).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (4089).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (2631).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (1540).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (1719).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (1935).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (4945).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (5268).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (3659).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (4683).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (5281).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (1593).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (3417).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (3541).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (4781).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (5065).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (5074).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (4433).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (3991).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (3347).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (3257).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (1557).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (1411).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (2070).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (1966).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (4368).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (4914).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (1591).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (5264).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (4405).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (2857).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (1574).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (1523).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (275).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (5473).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (1283).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (2157).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (2478).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (139).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (16).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (4055).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (3000).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (2162).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (4951).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (829).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (2265).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (2208).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (4000).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (2161).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (4776).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (3507).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (1825).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (3941).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (3556).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (289).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (2322).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (5182).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (1918).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (1754).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (878).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (4754).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (2168).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (4387).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (1275).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (2986).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (4571).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (4777).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (2512).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (2215).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (228).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (3625).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (5153).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (1920).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (5446).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (628).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (1801).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (2199).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (3008).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (408).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (442).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (2514).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (841).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (3460).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (4607).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (4438).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (2100).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (3965).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (3268).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (1279).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (1732).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (2536).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (474).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (4932).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (576).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (3852).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (1407).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (2876).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (1010).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (2430).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (1019).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (4361).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (595).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (932).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (817).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (494).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (1005).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (4035).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (1623).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (1991).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (2414).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (5091).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (390).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (547).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (2632).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (5042).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (110).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (1058).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (1810).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (3720).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (2273).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (211).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (3835).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (664).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (705).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (1224).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (4385).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (656).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (251).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (5043).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (4143).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (2300).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (1830).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (1717).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (2882).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (2014).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (853).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (4258).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (2913).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (2683).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (873).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (4964).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (5017).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (3482).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (4223).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (579).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (3562).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (4554).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (2246).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (4681).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (2314).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (801).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (4225).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (3204).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (1335).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (2721).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (1330).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (5034).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (2381).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (713).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (1998).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (3287).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (974).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (1143).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (1819).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (1798).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (1485).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (1559).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (1716).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (1312).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (2341).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (5255).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (3371).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (3109).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (3879).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (3052).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (1758).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (73).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (3573).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (2018).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (2621).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (4997).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (2908).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (2786).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (3864).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (4527).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (1740).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (3906).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (4076).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (906).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (4620).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (1014).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (4373).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (2858).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (4045).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (3664).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (4785).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (3741).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (4598).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (4941).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (4494).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (4768).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (1444).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (3672).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (3813).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (5363).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (3744).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (9).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (832).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (2015).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (970).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (2092).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (703).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (2636).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (1544).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (5247).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (1167).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (1191).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (2349).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (846).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (4052).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (4078).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (4624).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (1378).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (3630).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (4606).JPG,Orange
Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)\image (5322).JPG,Orange
